paper_link,paper_title,handle,message
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@UbiBest,"It has been confirmed that aerosols can carry the COVID-19 virus, further demonstrating the need for masks. Teach your patients about these findings with constant digital engagement!  @NYTHealth @nytimes @orlandosentinel @COVID19Tracking @NPRHealth   https"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@gmnzgerard,"Són suficients els 2m de distància?  Es troben partícules viables de COVID entre 2 i 4,8m dels pacients.  L'article complet: https://t.co/uRNjlwjgWS"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Khaled71262641,"Según https://t.co/ckpepyvubY ocupamos casi 7.805.000.000 (@Worldometers ), el 8% de los 510 millones de Km2 del planeta . Necesitando cada un zona de 28 m2(círculos de 6 m de diámetro) : con 430 planetas podríamos caber, no en una décima parte 🤔"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@bff007,RT @doctormacias: Este pre-print pudiera ser uno de los estudios más importantes de la pandemia covid-19. Investigadores en Florida logran…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@genekel27182073,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Dan_Donovan_17,@ABC New Study shows Covid-19 can spread by aerosol particles that are smaller than masks can stop.  Neck Gaitors and Bandanas work almost as bad if not worse than no masks. https://t.co/9oy44cvUk5
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@twitmarianacerv,ay basta! qué se hace?
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Jotabe63b,RT @1000genes: Demuestran que el coronavirus es infeccioso a partir de aire de hospital de personas infectadas por COVID-19.  La vía aérea…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@drcraigfleisher,RT @CatedraInt: Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients | medRxiv https://t.co/dtWPNtdJAK
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@laextrania,"Sg este articulo (preprint, sujeto a revisión) la distancia de dos metros es poco eficaz. Aún a 5 metros, en espacios cerrados, el virus de Covid Sars2 sigue teniendo poder de contagio https://t.co/S1t3NaWiR0"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@AlethaCartwrig1,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@QwestarCapital,https://t.co/x1tCTqnTUU
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@MaGnOLiA_S,"RT @doctormacias: Por fin, se ha podido cultivar el virus SARS-CoV-2 de aerosoles de habitaciones con pacientes, incluso a más de 5 metros.…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Dan_Donovan_17,@FridaGhitis @JoeBiden @KamalaHarris Why aren't Democrats pushing for more N95 masks to be made that actually protect people?  https://t.co/9oy44cvUk5
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@humbertoschwab,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients | medRxiv ! Kunnen we dit ook even wetenschappelijk  “weg disselen”! 5m binnen nog gevaarlijk via aerosols! #mauricedehond https://t.co/sY6ypNSqIm
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@DonaldWelsh16,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Dan_Donovan_17,@SusanStone110 @FridaGhitis @JoeBiden @KamalaHarris Medical study says that Covid-19 spreads via aerosol which is smaller than most masks can block.  https://t.co/9oy44cvUk5
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@RODRIGORRC72,RT @AnalystSantiago: De confirmarse lo que cita este estudio mal escenario para el curso académico.   Viable SARS-CoV-2 in the air of a hos…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@imRadu,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@TallTXTenor,RT @Lucas_Bolivian: New pre-print on viable SARS-CoV-2 in aerosols (with observed CPE and TCID50s done in Vero E6 cells) by Lednicky et al:…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@isabelRamon6,"RT @_AlexArenas: Troben virus flotant a l'aire d'un hospital, s'obre la porta a una extraordinària complicació ...   https://t.co/LgEcN4d3E…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@McginnElaine,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@FERNANDOMEXIC0,RT @doctormacias: Este pre-print pudiera ser uno de los estudios más importantes de la pandemia covid-19. Investigadores en Florida logran…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@AnalystSantiago,De confirmarse lo que cita este estudio mal escenario para el curso académico.   Viable SARS-CoV-2 in the air of a hospital room with #Covid_19 patients.   👉🏻 Viable virus was isolated from air samples collected 2 to 4.8m away from the patients. 🤔 https://
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@OscarGuerraN,"RT @Chertorivski: Gracias, @doctormacias, un pretexto menos para los que no querían afirmar nada ""sin pruebas de laboratorio""."
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@JB_546,RT @Links_Medicus: [Preprint] Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients – via @medrxivpreprint https://t.co/6…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Blessed0912,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Links_Medicus,[Preprint] Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients – via @medrxivpreprint https://t.co/6T5IForGS9  Commentary: https://t.co/LNJjYdIrd3
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@DexterHouseCAT,"RT @_AlexArenas: Troben virus flotant a l'aire d'un hospital, s'obre la porta a una extraordinària complicació ...   https://t.co/LgEcN4d3E…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@Regiiiia,"@unna_chilanga Y luego con estas novedades, menos  https://t.co/Uk3ILylahq"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@ParentingFFutur,"RT @Dlf_Forschung: Forschende aus den USA liefern einen Beweis, dass das #Coronavirus auch über die Luft übertragen wird. Das und mehr in d…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@sebasnogueres,"RT @_AlexArenas: Troben virus flotant a l'aire d'un hospital, s'obre la porta a una extraordinària complicació ...   https://t.co/LgEcN4d3E…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@monjejuli,"RT @_AlexArenas: Troben virus flotant a l'aire d'un hospital, s'obre la porta a una extraordinària complicació ...   https://t.co/LgEcN4d3E…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@betaniajrc,@HLGatell https://t.co/01hIOclfCD
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@betaniajrc,@Abadmargarito_2 @HLGatell https://t.co/01hIOclfCD
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@ccarman602,"RT @Laurie_Garrett: Think you can make your office, school or theater ""safe"" from #SARSCoV2 ? Here, a hospital had top-of-the-line HEPA fil…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@juanfherrero,"RT @Chertorivski: Gracias, @doctormacias, un pretexto menos para los que no querían afirmar nada ""sin pruebas de laboratorio"". https://t.co…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@canal_salud,"RT @micronauta: La distancia mínima entre personas, hasta que no haya desaparecido la pandemia de #SARSCoV2 / #COVID19, debería ser >2.4m.…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@suewang,"RT @micronauta: La distancia mínima entre personas, hasta que no haya desaparecido la pandemia de #SARSCoV2 / #COVID19, debería ser >2.4m.…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@LeftCoastLeftst,6 feet really isn’t enough in many situations.
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@micronauta,"La distancia mínima entre personas, hasta que no haya desaparecido la pandemia de #SARSCoV2 / #COVID19, debería ser >2.4m. https://t.co/uMMCVmpBJJ"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@betsyni,"RT @doctormacias: Por fin, se ha podido cultivar el virus SARS-CoV-2 de aerosoles de habitaciones con pacientes, incluso a más de 5 metros.…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@betsyni,"RT @Chertorivski: Gracias, @doctormacias, un pretexto menos para los que no querían afirmar nada ""sin pruebas de laboratorio""."
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@CatedraInt,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients | medRxiv https://t.co/dtWPNtdJAK
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@AnalystSantiago,Viable SARS-CoV-2 in the air of a hospital room with #Covid_19 patients.   👉🏻 Viable virus was isolated from air samples collected 2 to 4.8m away from the patients. 🤔 https://t.co/Ocj0MI3Gfb
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@miquelescola,"RT @_AlexArenas: Troben virus flotant a l'aire d'un hospital, s'obre la porta a una extraordinària complicació ...   https://t.co/LgEcN4d3E…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@LorenYeg,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@EudaimoniaLever,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@PDKhov,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@misterchambo,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@RicGator,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@THarderr,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@ems56rn,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@JodyRLaPorte,RT @AlexBerenson: Strong evidence here #SARSCoV2 can be transmitted via aerosols (essentially this means through tiny virus particles in ro…
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@lilipet3,"RT @_AlexArenas: Troben virus flotant a l'aire d'un hospital, s'obre la porta a una extraordinària complicació ...   https://t.co/LgEcN4d3E…"
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@pstanos,https://t.co/HJtcXYxTmj
http://medrxiv.org/cgi/content/short/2020.08.03.20167395,Viable SARS-CoV-2 in the air of a hospital room with COVID-19 patients,@OrcasRevenge,@GovRicketts .@NEGOP .@Jean_Stothert .@MayorLeirion .@NebraskaDems .@LNKhealth .@JournalStarNews .@OWHnews .@1011_News .@Channel8ABC .@FOX42KPTM .@KETV .@WOWT6News .@3NewsNowOmaha .@BillSchammert .@JenniferNOrtega .@RodFowlerKLKN .@pdturman .@NEStateColleg
http://medrxiv.org/cgi/content/short/2020.08.01.20166470,"Characteristics of COVID-19 fatality cases in East Kalimantan, Indonesia",@outbreaksci,"New #SARSCoV preprint: Characteristics of COVID-19 fatality cases in East Kalimantan, Indonesia https://t.co/jOrIHMhsnc"
http://medrxiv.org/cgi/content/short/2020.08.01.20166470,"Characteristics of COVID-19 fatality cases in East Kalimantan, Indonesia",@outbreaksci,"Contribute a rapid review or request one for ""Characteristics of COVID-19 fatality cases in East Kalimantan, Indonesia"" (https://t.co/jOrIHMhsnc). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.01.20166470) at https://t.co/RnurTL3DyM @outbreaksci @PREreview_"
http://medrxiv.org/cgi/content/short/2020.08.01.20166470,"Characteristics of COVID-19 fatality cases in East Kalimantan, Indonesia",@outbreaksci,"New #COVID19 preprint: Characteristics of COVID-19 fatality cases in East Kalimantan, Indonesia https://t.co/jOrIHMhsnc"
http://medrxiv.org/cgi/content/short/2020.08.03.20167254,Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdowns,@outbreaksci,"Contribute a rapid review or request one for ""Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Count..."" (https://t.co/oXgJyWnEMC). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.03.20167254) at https://t.co/RnurTL3DyM @outbreaks"
http://medrxiv.org/cgi/content/short/2020.08.03.20167254,Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdowns,@outbreaksci,Updated #COVID19 preprint: Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdowns https://t.co/oXgJyWnEMC
http://medrxiv.org/cgi/content/short/2020.08.03.20167254,Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdowns,@outbreaksci,"Contribute a rapid review or request one for ""Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Count..."" (https://t.co/oXgJyWnEMC). ""Add"" or ""Request"" w/DOI (10.1101/2020.08.03.20167254) at https://t.co/RnurTL3DyM @outbreaks"
http://medrxiv.org/cgi/content/short/2020.08.03.20167254,Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdowns,@outbreaksci,New #COVID19 preprint: Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdown https://t.co/oXgJyWnEMC
http://medrxiv.org/cgi/content/short/2020.08.03.20167254,Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdowns,@medrxivpreprint,Review of Forecasting Models for Coronavirus (COVID-19) Pandemic in India during Country-wise Lockdown  https://t.co/zr64ntv8eY #medRxiv
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@ManjariMGautam,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@19Oyekola,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@JamieSharp21,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@shuniecov,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@nijbhala,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@ben_humberstone,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@Jenny_Edwards,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@poojaliverpool,@Obasi_TropMed
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@scelee1,Risk attenuation after correcting for geography and deprivation.
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@docwas,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@Dawn100,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@ShahzadFaisalMD,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@AskDrShashank,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@drpatrickholmes,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@AbdTahrani,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@squilkie6,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@AliRacaniere,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@ClareHambling,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@amibanerjee1,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@PerseusPotter1,RT @kamleshkhunti: Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely att…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@kamleshkhunti,Our preprint publication led by @Vnafilyan show differences in COVID-19 mortality between ethnic groups were largely attenuated by geographical & socio-economic factors - tho some residual risk remained  The hazards ⬇️ after lockdown for all ethnic gro
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@ElmerEdward1,RT @PandemicCovid20: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated #COVID19 mortality: a…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@_alexfowler,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@DrNaeemAhmed,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@Vnafilyan,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@SamECatperson,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@_the_lbb,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@kamleshkhunti,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@xandvt,RT @amibanerjee1: Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a ret…
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@amibanerjee1,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records @Vnafilyan @ben_humberstone @kamleshkhunti https://t.co/dG4RxgML5h
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@PandemicCovid20,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated #COVID19 mortality: a retrospective cohort study linking Census and death records - https://t.co/yrCLRKszQ0
http://medrxiv.org/cgi/content/short/2020.08.03.20167122,Ethnic minority groups in England and Wales - factors affecting the size and timing of elevated COVID-19 mortality: a retrospective cohort study linking Census and death records,@SciscoreReports,The paper “Ethnic minority groups in England and Wales - fact...” (https://t.co/Q81obPwdq1) has been reviewed by a set of automated tools; find the results of the analysis here: https://t.co/FFRHJ6z8Jx. We detected 0 key resources.
